"","survey_id","under_represented","attend_sciexpo_this_year","attend_sciexpo_last_year","prepost","questionnaire","item_nbr","item_id","response","subscale","subscale_item_nbr","timestamp","current_grade","ap_science_enrolled","score","session_completed"
"1733",422,"Non-
HURM","Yes","Yes","pre","ssi",11,"r3","Somewhat agree","Recognition","3",2025-10-03 12:29:16.443,"12th Grade (Senior)","Yes",4,"pre & post"
"1734",422,"Non-
HURM","Yes","Yes","pre","ssi",12,"i5","Somewhat agree","Interest","5",2025-10-03 12:29:16.443,"12th Grade (Senior)","Yes",4,"pre & post"
"1735",422,"Non-
HURM","Yes","Yes","pre","ssi",13,"r4","Neither agree nor disagree","Recognition","4",2025-10-03 12:29:16.443,"12th Grade (Senior)","Yes",3,"pre & post"
"1736",422,"Non-
HURM","Yes","Yes","pre","ssi",14,"i6","Somewhat agree","Interest","6",2025-10-03 12:29:16.443,"12th Grade (Senior)","Yes",4,"pre & post"
"1737",422,"Non-
HURM","Yes","Yes","pre","ssi",15,"c5","Somewhat agree","Competence","5",2025-10-03 12:29:16.443,"12th Grade (Senior)","Yes",4,"pre & post"
"1738",422,"Non-
HURM","Yes","Yes","pre","ssi",16,"c6","Neither agree nor disagree","Competence","6",2025-10-03 12:29:16.443,"12th Grade (Senior)","Yes",3,"pre & post"
"1739",422,"Non-
HURM","Yes","Yes","post","feelings_change_after_sciexpo",NA,NA,":)","feelings_change_after_sciexpo",NA,2025-10-28 13:20:59.604,"12th Grade (Senior)","Yes",NA,"pre & post"
"1740",422,"Non-
HURM","Yes","Yes","post","likely_become_scientist",NA,NA,"Neither likely nor unlikely","likely_become_scientist",NA,2025-10-28 13:20:59.604,"12th Grade (Senior)","Yes",3,"pre & post"
"1741",422,"Non-
HURM","Yes","Yes","post","represented_in_science",NA,NA,"Somewhat represented","represented_in_science",NA,2025-10-28 13:20:59.604,"12th Grade (Senior)","Yes",3,"pre & post"
"1742",422,"Non-
HURM","Yes","Yes","post","sciexpo_most_valuable_aspects",NA,NA,":0","sciexpo_most_valuable_aspects",NA,2025-10-28 13:20:59.604,"12th Grade (Senior)","Yes",NA,"pre & post"
"1743",422,"Non-
HURM","Yes","Yes","post","sciexpo_other_comments",NA,NA,"oo","sciexpo_other_comments",NA,2025-10-28 13:20:59.604,"12th Grade (Senior)","Yes",NA,"pre & post"
"1744",422,"Non-
HURM","Yes","Yes","post","sciexpo_what_to_improve",NA,NA,":(","sciexpo_what_to_improve",NA,2025-10-28 13:20:59.604,"12th Grade (Senior)","Yes",NA,"pre & post"
"1745",422,"Non-
HURM","Yes","Yes","post","ssi",1,"p1","Neither agree nor disagree","Peformance","1",2025-10-28 13:20:59.604,"12th Grade (Senior)","Yes",3,"pre & post"
"1746",422,"Non-
HURM","Yes","Yes","post","ssi",2,"c1","Neither agree nor disagree","Competence","1",2025-10-28 13:20:59.604,"12th Grade (Senior)","Yes",3,"pre & post"
"1747",422,"Non-
HURM","Yes","Yes","post","ssi",3,"r1","Neither agree nor disagree","Recognition","1",2025-10-28 13:20:59.604,"12th Grade (Senior)","Yes",3,"pre & post"
"1748",422,"Non-
HURM","Yes","Yes","post","ssi",4,"i1","Neither agree nor disagree","Interest","1",2025-10-28 13:20:59.604,"12th Grade (Senior)","Yes",3,"pre & post"
"1749",422,"Non-
HURM","Yes","Yes","post","ssi",5,"i2","Neither agree nor disagree","Interest","2",2025-10-28 13:20:59.604,"12th Grade (Senior)","Yes",3,"pre & post"
"1750",422,"Non-
HURM","Yes","Yes","post","ssi",6,"i3","Neither agree nor disagree","Interest","3",2025-10-28 13:20:59.604,"12th Grade (Senior)","Yes",3,"pre & post"
"1751",422,"Non-
HURM","Yes","Yes","post","ssi",7,"p3","Neither agree nor disagree","Peformance","3",2025-10-28 13:20:59.604,"12th Grade (Senior)","Yes",3,"pre & post"
"1752",422,"Non-
HURM","Yes","Yes","post","ssi",8,"r2","Neither agree nor disagree","Recognition","2",2025-10-28 13:20:59.604,"12th Grade (Senior)","Yes",3,"pre & post"
"1753",422,"Non-
HURM","Yes","Yes","post","ssi",9,"c3","Neither agree nor disagree","Competence","3",2025-10-28 13:20:59.604,"12th Grade (Senior)","Yes",3,"pre & post"
"1754",422,"Non-
HURM","Yes","Yes","post","ssi",10,"p4","Neither agree nor disagree","Peformance","4",2025-10-28 13:20:59.604,"12th Grade (Senior)","Yes",3,"pre & post"
"1755",422,"Non-
HURM","Yes","Yes","post","ssi",11,"r3","Neither agree nor disagree","Recognition","3",2025-10-28 13:20:59.604,"12th Grade (Senior)","Yes",3,"pre & post"
"1756",422,"Non-
HURM","Yes","Yes","post","ssi",12,"i5","Neither agree nor disagree","Interest","5",2025-10-28 13:20:59.604,"12th Grade (Senior)","Yes",3,"pre & post"
"1757",422,"Non-
HURM","Yes","Yes","post","ssi",13,"r4","Neither agree nor disagree","Recognition","4",2025-10-28 13:20:59.604,"12th Grade (Senior)","Yes",3,"pre & post"
"1758",422,"Non-
HURM","Yes","Yes","post","ssi",14,"i6","Neither agree nor disagree","Interest","6",2025-10-28 13:20:59.604,"12th Grade (Senior)","Yes",3,"pre & post"
"1759",422,"Non-
HURM","Yes","Yes","post","ssi",15,"c5","Neither agree nor disagree","Competence","5",2025-10-28 13:20:59.604,"12th Grade (Senior)","Yes",3,"pre & post"
"1760",422,"Non-
HURM","Yes","Yes","post","ssi",16,"c6","Neither agree nor disagree","Competence","6",2025-10-28 13:20:59.604,"12th Grade (Senior)","Yes",3,"pre & post"
"1761",447,"HURM","Yes","No","pre","likely_become_scientist",NA,NA,"Neither likely nor unlikely","likely_become_scientist",NA,2025-10-03 12:41:15.738,"11th Grade (Junior)","Yes",3,"pre & post"
"1762",447,"HURM","Yes","No","pre","represented_in_science",NA,NA,"A little bit represented","represented_in_science",NA,2025-10-03 12:41:15.738,"11th Grade (Junior)","Yes",2,"pre & post"
"1763",447,"HURM","Yes","No","pre","ssi",1,"p1","Somewhat agree","Peformance","1",2025-10-03 12:41:15.738,"11th Grade (Junior)","Yes",4,"pre & post"
"1764",447,"HURM","Yes","No","pre","ssi",2,"c1","Neither agree nor disagree","Competence","1",2025-10-03 12:41:15.738,"11th Grade (Junior)","Yes",3,"pre & post"
"1765",447,"HURM","Yes","No","pre","ssi",3,"r1","Somewhat disagree","Recognition","1",2025-10-03 12:41:15.738,"11th Grade (Junior)","Yes",2,"pre & post"
"1766",447,"HURM","Yes","No","pre","ssi",4,"i1","Somewhat agree","Interest","1",2025-10-03 12:41:15.738,"11th Grade (Junior)","Yes",4,"pre & post"
"1767",447,"HURM","Yes","No","pre","ssi",5,"i2","Somewhat agree","Interest","2",2025-10-03 12:41:15.738,"11th Grade (Junior)","Yes",4,"pre & post"
"1768",447,"HURM","Yes","No","pre","ssi",6,"i3","Strongly agree","Interest","3",2025-10-03 12:41:15.738,"11th Grade (Junior)","Yes",5,"pre & post"
"1769",447,"HURM","Yes","No","pre","ssi",7,"p3","Somewhat agree","Peformance","3",2025-10-03 12:41:15.738,"11th Grade (Junior)","Yes",4,"pre & post"
"1770",447,"HURM","Yes","No","pre","ssi",8,"r2","Neither agree nor disagree","Recognition","2",2025-10-03 12:41:15.738,"11th Grade (Junior)","Yes",3,"pre & post"
"1771",447,"HURM","Yes","No","pre","ssi",9,"c3","Somewhat agree","Competence","3",2025-10-03 12:41:15.738,"11th Grade (Junior)","Yes",4,"pre & post"
"1772",447,"HURM","Yes","No","pre","ssi",10,"p4","Somewhat agree","Peformance","4",2025-10-03 12:41:15.738,"11th Grade (Junior)","Yes",4,"pre & post"
"1773",447,"HURM","Yes","No","pre","ssi",11,"r3","Neither agree nor disagree","Recognition","3",2025-10-03 12:41:15.738,"11th Grade (Junior)","Yes",3,"pre & post"
"1774",447,"HURM","Yes","No","pre","ssi",12,"i5","Somewhat agree","Interest","5",2025-10-03 12:41:15.738,"11th Grade (Junior)","Yes",4,"pre & post"
"1775",447,"HURM","Yes","No","pre","ssi",13,"r4","Neither agree nor disagree","Recognition","4",2025-10-03 12:41:15.738,"11th Grade (Junior)","Yes",3,"pre & post"
"1776",447,"HURM","Yes","No","pre","ssi",14,"i6","Somewhat disagree","Interest","6",2025-10-03 12:41:15.738,"11th Grade (Junior)","Yes",2,"pre & post"
"1777",447,"HURM","Yes","No","pre","ssi",15,"c5","Somewhat agree","Competence","5",2025-10-03 12:41:15.738,"11th Grade (Junior)","Yes",4,"pre & post"
"1778",447,"HURM","Yes","No","pre","ssi",16,"c6","Somewhat agree","Competence","6",2025-10-03 12:41:15.738,"11th Grade (Junior)","Yes",4,"pre & post"
"1779",447,"HURM","Yes","No","post","feelings_change_after_sciexpo",NA,NA,"It didn't really influence my feelings.","feelings_change_after_sciexpo",NA,2025-10-28 13:18:24.542,"11th Grade (Junior)","Yes",NA,"pre & post"
"1780",447,"HURM","Yes","No","post","likely_become_scientist",NA,NA,"Somewhat likely","likely_become_scientist",NA,2025-10-28 13:18:24.542,"11th Grade (Junior)","Yes",4,"pre & post"
"1781",447,"HURM","Yes","No","post","represented_in_science",NA,NA,"A little bit represented","represented_in_science",NA,2025-10-28 13:18:24.542,"11th Grade (Junior)","Yes",2,"pre & post"
"1782",447,"HURM","Yes","No","post","sciexpo_most_valuable_aspects",NA,NA,"Tables with interactive activities made me the most interested in their subjects.","sciexpo_most_valuable_aspects",NA,2025-10-28 13:18:24.542,"11th Grade (Junior)","Yes",NA,"pre & post"
"1783",447,"HURM","Yes","No","post","sciexpo_other_comments",NA,NA,NA,"sciexpo_other_comments",NA,2025-10-28 13:18:24.542,"11th Grade (Junior)","Yes",NA,"pre & post"
"1784",447,"HURM","Yes","No","post","sciexpo_what_to_improve",NA,NA,"I would like to see more tables.","sciexpo_what_to_improve",NA,2025-10-28 13:18:24.542,"11th Grade (Junior)","Yes",NA,"pre & post"
"1785",447,"HURM","Yes","No","post","ssi",1,"p1","Somewhat agree","Peformance","1",2025-10-28 13:18:24.542,"11th Grade (Junior)","Yes",4,"pre & post"
"1786",447,"HURM","Yes","No","post","ssi",2,"c1","Somewhat agree","Competence","1",2025-10-28 13:18:24.542,"11th Grade (Junior)","Yes",4,"pre & post"
"1787",447,"HURM","Yes","No","post","ssi",3,"r1","Somewhat disagree","Recognition","1",2025-10-28 13:18:24.542,"11th Grade (Junior)","Yes",2,"pre & post"
"1788",447,"HURM","Yes","No","post","ssi",4,"i1","Somewhat agree","Interest","1",2025-10-28 13:18:24.542,"11th Grade (Junior)","Yes",4,"pre & post"
"1789",447,"HURM","Yes","No","post","ssi",5,"i2","Strongly agree","Interest","2",2025-10-28 13:18:24.542,"11th Grade (Junior)","Yes",5,"pre & post"
"1790",447,"HURM","Yes","No","post","ssi",6,"i3","Somewhat agree","Interest","3",2025-10-28 13:18:24.542,"11th Grade (Junior)","Yes",4,"pre & post"
"1791",447,"HURM","Yes","No","post","ssi",7,"p3","Somewhat agree","Peformance","3",2025-10-28 13:18:24.542,"11th Grade (Junior)","Yes",4,"pre & post"
"1792",447,"HURM","Yes","No","post","ssi",8,"r2","Somewhat disagree","Recognition","2",2025-10-28 13:18:24.542,"11th Grade (Junior)","Yes",2,"pre & post"
"1793",447,"HURM","Yes","No","post","ssi",9,"c3","Somewhat agree","Competence","3",2025-10-28 13:18:24.542,"11th Grade (Junior)","Yes",4,"pre & post"
"1794",447,"HURM","Yes","No","post","ssi",10,"p4","Somewhat agree","Peformance","4",2025-10-28 13:18:24.542,"11th Grade (Junior)","Yes",4,"pre & post"
"1795",447,"HURM","Yes","No","post","ssi",11,"r3","Neither agree nor disagree","Recognition","3",2025-10-28 13:18:24.542,"11th Grade (Junior)","Yes",3,"pre & post"
"1796",447,"HURM","Yes","No","post","ssi",12,"i5","Somewhat agree","Interest","5",2025-10-28 13:18:24.542,"11th Grade (Junior)","Yes",4,"pre & post"
"1797",447,"HURM","Yes","No","post","ssi",13,"r4","Somewhat disagree","Recognition","4",2025-10-28 13:18:24.542,"11th Grade (Junior)","Yes",2,"pre & post"
"1798",447,"HURM","Yes","No","post","ssi",14,"i6","Somewhat disagree","Interest","6",2025-10-28 13:18:24.542,"11th Grade (Junior)","Yes",2,"pre & post"
"1799",447,"HURM","Yes","No","post","ssi",15,"c5","Somewhat agree","Competence","5",2025-10-28 13:18:24.542,"11th Grade (Junior)","Yes",4,"pre & post"
"1800",447,"HURM","Yes","No","post","ssi",16,"c6","Neither agree nor disagree","Competence","6",2025-10-28 13:18:24.542,"11th Grade (Junior)","Yes",3,"pre & post"
"1801",450,"Non-
HURM","Yes","Yes","pre","likely_become_scientist",NA,NA,"Somewhat likely","likely_become_scientist",NA,2025-10-03 12:24:18.63,"12th Grade (Senior)","Yes",4,"pre & post"
"1802",450,"Non-
HURM","Yes","Yes","pre","represented_in_science",NA,NA,"Mostly represented","represented_in_science",NA,2025-10-03 12:24:18.63,"12th Grade (Senior)","Yes",4,"pre & post"
"1803",450,"Non-
HURM","Yes","Yes","pre","ssi",1,"p1","Somewhat agree","Peformance","1",2025-10-03 12:24:18.63,"12th Grade (Senior)","Yes",4,"pre & post"
"1804",450,"Non-
HURM","Yes","Yes","pre","ssi",2,"c1","Somewhat agree","Competence","1",2025-10-03 12:24:18.63,"12th Grade (Senior)","Yes",4,"pre & post"
"1805",450,"Non-
HURM","Yes","Yes","pre","ssi",3,"r1","Somewhat agree","Recognition","1",2025-10-03 12:24:18.63,"12th Grade (Senior)","Yes",4,"pre & post"
"1806",450,"Non-
HURM","Yes","Yes","pre","ssi",4,"i1","Neither agree nor disagree","Interest","1",2025-10-03 12:24:18.63,"12th Grade (Senior)","Yes",3,"pre & post"
"1807",450,"Non-
HURM","Yes","Yes","pre","ssi",5,"i2","Neither agree nor disagree","Interest","2",2025-10-03 12:24:18.63,"12th Grade (Senior)","Yes",3,"pre & post"
"1808",450,"Non-
HURM","Yes","Yes","pre","ssi",6,"i3","Somewhat agree","Interest","3",2025-10-03 12:24:18.63,"12th Grade (Senior)","Yes",4,"pre & post"
"1809",450,"Non-
HURM","Yes","Yes","pre","ssi",7,"p3","Somewhat agree","Peformance","3",2025-10-03 12:24:18.63,"12th Grade (Senior)","Yes",4,"pre & post"
"1810",450,"Non-
HURM","Yes","Yes","pre","ssi",8,"r2","Somewhat disagree","Recognition","2",2025-10-03 12:24:18.63,"12th Grade (Senior)","Yes",2,"pre & post"
"1811",450,"Non-
HURM","Yes","Yes","pre","ssi",9,"c3","Somewhat agree","Competence","3",2025-10-03 12:24:18.63,"12th Grade (Senior)","Yes",4,"pre & post"
"1812",450,"Non-
HURM","Yes","Yes","pre","ssi",10,"p4","Somewhat disagree","Peformance","4",2025-10-03 12:24:18.63,"12th Grade (Senior)","Yes",2,"pre & post"
"1813",450,"Non-
HURM","Yes","Yes","pre","ssi",11,"r3","Neither agree nor disagree","Recognition","3",2025-10-03 12:24:18.63,"12th Grade (Senior)","Yes",3,"pre & post"
"1814",450,"Non-
HURM","Yes","Yes","pre","ssi",12,"i5","Somewhat agree","Interest","5",2025-10-03 12:24:18.63,"12th Grade (Senior)","Yes",4,"pre & post"
"1815",450,"Non-
HURM","Yes","Yes","pre","ssi",13,"r4","Neither agree nor disagree","Recognition","4",2025-10-03 12:24:18.63,"12th Grade (Senior)","Yes",3,"pre & post"
"1816",450,"Non-
HURM","Yes","Yes","pre","ssi",14,"i6","Somewhat agree","Interest","6",2025-10-03 12:24:18.63,"12th Grade (Senior)","Yes",4,"pre & post"
"1817",450,"Non-
HURM","Yes","Yes","pre","ssi",15,"c5","Somewhat agree","Competence","5",2025-10-03 12:24:18.63,"12th Grade (Senior)","Yes",4,"pre & post"
"1818",450,"Non-
HURM","Yes","Yes","pre","ssi",16,"c6","Strongly agree","Competence","6",2025-10-03 12:24:18.63,"12th Grade (Senior)","Yes",5,"pre & post"
"1819",450,"Non-
HURM","Yes","Yes","post","feelings_change_after_sciexpo",NA,NA,"I thought it was interesting seeing students interested in things I am interested in and they are making a actual career out of that too","feelings_change_after_sciexpo",NA,2025-10-29 20:35:00.525,"12th Grade (Senior)","Yes",NA,"pre & post"
"1820",450,"Non-
HURM","Yes","Yes","post","likely_become_scientist",NA,NA,"Neither likely nor unlikely","likely_become_scientist",NA,2025-10-29 20:35:00.525,"12th Grade (Senior)","Yes",3,"pre & post"
"1821",450,"Non-
HURM","Yes","Yes","post","represented_in_science",NA,NA,"Mostly represented","represented_in_science",NA,2025-10-29 20:35:00.525,"12th Grade (Senior)","Yes",4,"pre & post"
"1822",450,"Non-
HURM","Yes","Yes","post","sciexpo_most_valuable_aspects",NA,NA,"engaging with others","sciexpo_most_valuable_aspects",NA,2025-10-29 20:35:00.525,"12th Grade (Senior)","Yes",NA,"pre & post"
"1823",450,"Non-
HURM","Yes","Yes","post","sciexpo_other_comments",NA,NA,"I love these science expos they honestly are the highlights of my days in my science classes.","sciexpo_other_comments",NA,2025-10-29 20:35:00.525,"12th Grade (Senior)","Yes",NA,"pre & post"
"1824",450,"Non-
HURM","Yes","Yes","post","sciexpo_what_to_improve",NA,NA,"Some peoples presentations were not as good as others but also that is not all their fault. I think some things were a lot easier to make better than others but it was nice when you could tell that somebody put extra work into their presentation.","sciexpo_what_to_improve",NA,2025-10-29 20:35:00.525,"12th Grade (Senior)","Yes",NA,"pre & post"
"1825",450,"Non-
HURM","Yes","Yes","post","ssi",1,"p1","Somewhat agree","Peformance","1",2025-10-29 20:35:00.525,"12th Grade (Senior)","Yes",4,"pre & post"
"1826",450,"Non-
HURM","Yes","Yes","post","ssi",2,"c1","Strongly agree","Competence","1",2025-10-29 20:35:00.525,"12th Grade (Senior)","Yes",5,"pre & post"
"1827",450,"Non-
HURM","Yes","Yes","post","ssi",3,"r1","Strongly agree","Recognition","1",2025-10-29 20:35:00.525,"12th Grade (Senior)","Yes",5,"pre & post"
"1828",450,"Non-
HURM","Yes","Yes","post","ssi",4,"i1","Somewhat agree","Interest","1",2025-10-29 20:35:00.525,"12th Grade (Senior)","Yes",4,"pre & post"
"1829",450,"Non-
HURM","Yes","Yes","post","ssi",5,"i2","Somewhat agree","Interest","2",2025-10-29 20:35:00.525,"12th Grade (Senior)","Yes",4,"pre & post"
"1830",450,"Non-
HURM","Yes","Yes","post","ssi",6,"i3","Somewhat agree","Interest","3",2025-10-29 20:35:00.525,"12th Grade (Senior)","Yes",4,"pre & post"
"1831",450,"Non-
HURM","Yes","Yes","post","ssi",7,"p3","Somewhat agree","Peformance","3",2025-10-29 20:35:00.525,"12th Grade (Senior)","Yes",4,"pre & post"
"1832",450,"Non-
HURM","Yes","Yes","post","ssi",8,"r2","Somewhat disagree","Recognition","2",2025-10-29 20:35:00.525,"12th Grade (Senior)","Yes",2,"pre & post"
"1833",450,"Non-
HURM","Yes","Yes","post","ssi",9,"c3","Somewhat disagree","Competence","3",2025-10-29 20:35:00.525,"12th Grade (Senior)","Yes",2,"pre & post"
"1834",450,"Non-
HURM","Yes","Yes","post","ssi",10,"p4","Neither agree nor disagree","Peformance","4",2025-10-29 20:35:00.525,"12th Grade (Senior)","Yes",3,"pre & post"
"1835",450,"Non-
HURM","Yes","Yes","post","ssi",11,"r3","Neither agree nor disagree","Recognition","3",2025-10-29 20:35:00.525,"12th Grade (Senior)","Yes",3,"pre & post"
"1836",450,"Non-
HURM","Yes","Yes","post","ssi",12,"i5","Somewhat agree","Interest","5",2025-10-29 20:35:00.525,"12th Grade (Senior)","Yes",4,"pre & post"
"1837",450,"Non-
HURM","Yes","Yes","post","ssi",13,"r4","Strongly agree","Recognition","4",2025-10-29 20:35:00.525,"12th Grade (Senior)","Yes",5,"pre & post"
"1838",450,"Non-
HURM","Yes","Yes","post","ssi",14,"i6","Strongly agree","Interest","6",2025-10-29 20:35:00.525,"12th Grade (Senior)","Yes",5,"pre & post"
"1839",450,"Non-
HURM","Yes","Yes","post","ssi",15,"c5","Strongly agree","Competence","5",2025-10-29 20:35:00.525,"12th Grade (Senior)","Yes",5,"pre & post"
"1840",450,"Non-
HURM","Yes","Yes","post","ssi",16,"c6","Strongly agree","Competence","6",2025-10-29 20:35:00.525,"12th Grade (Senior)","Yes",5,"pre & post"
"1841",470,"Non-
HURM","Yes","No","pre","likely_become_scientist",NA,NA,"Neither likely nor unlikely","likely_become_scientist",NA,2025-10-03 12:25:14.957,"12th Grade (Senior)","No",3,"pre & post"
"1842",470,"Non-
HURM","Yes","No","pre","represented_in_science",NA,NA,"A little bit represented","represented_in_science",NA,2025-10-03 12:25:14.957,"12th Grade (Senior)","No",2,"pre & post"
"1843",470,"Non-
HURM","Yes","No","pre","ssi",1,"p1","Somewhat agree","Peformance","1",2025-10-03 12:25:14.957,"12th Grade (Senior)","No",4,"pre & post"
"1844",470,"Non-
HURM","Yes","No","pre","ssi",2,"c1","Neither agree nor disagree","Competence","1",2025-10-03 12:25:14.957,"12th Grade (Senior)","No",3,"pre & post"
"1845",470,"Non-
HURM","Yes","No","pre","ssi",3,"r1","Somewhat disagree","Recognition","1",2025-10-03 12:25:14.957,"12th Grade (Senior)","No",2,"pre & post"
"1846",470,"Non-
HURM","Yes","No","pre","ssi",4,"i1","Somewhat agree","Interest","1",2025-10-03 12:25:14.957,"12th Grade (Senior)","No",4,"pre & post"
"1847",470,"Non-
HURM","Yes","No","pre","ssi",5,"i2","Neither agree nor disagree","Interest","2",2025-10-03 12:25:14.957,"12th Grade (Senior)","No",3,"pre & post"
"1848",470,"Non-
HURM","Yes","No","pre","ssi",6,"i3","Neither agree nor disagree","Interest","3",2025-10-03 12:25:14.957,"12th Grade (Senior)","No",3,"pre & post"
"1849",470,"Non-
HURM","Yes","No","pre","ssi",7,"p3","Neither agree nor disagree","Peformance","3",2025-10-03 12:25:14.957,"12th Grade (Senior)","No",3,"pre & post"
"1850",470,"Non-
HURM","Yes","No","pre","ssi",8,"r2","Neither agree nor disagree","Recognition","2",2025-10-03 12:25:14.957,"12th Grade (Senior)","No",3,"pre & post"
"1851",470,"Non-
HURM","Yes","No","pre","ssi",9,"c3","Somewhat disagree","Competence","3",2025-10-03 12:25:14.957,"12th Grade (Senior)","No",2,"pre & post"
"1852",470,"Non-
HURM","Yes","No","pre","ssi",10,"p4","Neither agree nor disagree","Peformance","4",2025-10-03 12:25:14.957,"12th Grade (Senior)","No",3,"pre & post"
"1853",470,"Non-
HURM","Yes","No","pre","ssi",11,"r3","Neither agree nor disagree","Recognition","3",2025-10-03 12:25:14.957,"12th Grade (Senior)","No",3,"pre & post"
"1854",470,"Non-
HURM","Yes","No","pre","ssi",12,"i5","Neither agree nor disagree","Interest","5",2025-10-03 12:25:14.957,"12th Grade (Senior)","No",3,"pre & post"
"1855",470,"Non-
HURM","Yes","No","pre","ssi",13,"r4","Neither agree nor disagree","Recognition","4",2025-10-03 12:25:14.957,"12th Grade (Senior)","No",3,"pre & post"
"1856",470,"Non-
HURM","Yes","No","pre","ssi",14,"i6","Neither agree nor disagree","Interest","6",2025-10-03 12:25:14.957,"12th Grade (Senior)","No",3,"pre & post"
"1857",470,"Non-
HURM","Yes","No","pre","ssi",15,"c5","Somewhat agree","Competence","5",2025-10-03 12:25:14.957,"12th Grade (Senior)","No",4,"pre & post"
"1858",470,"Non-
HURM","Yes","No","pre","ssi",16,"c6","Somewhat agree","Competence","6",2025-10-03 12:25:14.957,"12th Grade (Senior)","No",4,"pre & post"
"1859",470,"Non-
HURM","Yes","No","post","feelings_change_after_sciexpo",NA,NA,"Very interesting and cool.","feelings_change_after_sciexpo",NA,2025-10-28 13:19:34.149,"12th Grade (Senior)","No",NA,"pre & post"
"1860",470,"Non-
HURM","Yes","No","post","likely_become_scientist",NA,NA,"Somewhat unlikely","likely_become_scientist",NA,2025-10-28 13:19:34.149,"12th Grade (Senior)","No",2,"pre & post"
"1861",470,"Non-
HURM","Yes","No","post","represented_in_science",NA,NA,"Somewhat represented","represented_in_science",NA,2025-10-28 13:19:34.149,"12th Grade (Senior)","No",3,"pre & post"
"1862",470,"Non-
HURM","Yes","No","post","sciexpo_most_valuable_aspects",NA,NA,"It was fun.","sciexpo_most_valuable_aspects",NA,2025-10-28 13:19:34.149,"12th Grade (Senior)","No",NA,"pre & post"
"1863",470,"Non-
HURM","Yes","No","post","sciexpo_other_comments",NA,NA,"No.","sciexpo_other_comments",NA,2025-10-28 13:19:34.149,"12th Grade (Senior)","No",NA,"pre & post"
"1864",470,"Non-
HURM","Yes","No","post","sciexpo_what_to_improve",NA,NA,"None.","sciexpo_what_to_improve",NA,2025-10-28 13:19:34.149,"12th Grade (Senior)","No",NA,"pre & post"
"1865",470,"Non-
HURM","Yes","No","post","ssi",1,"p1","Neither agree nor disagree","Peformance","1",2025-10-28 13:19:34.149,"12th Grade (Senior)","No",3,"pre & post"
"1866",470,"Non-
HURM","Yes","No","post","ssi",2,"c1","Somewhat agree","Competence","1",2025-10-28 13:19:34.149,"12th Grade (Senior)","No",4,"pre & post"
"1867",470,"Non-
HURM","Yes","No","post","ssi",3,"r1","Somewhat agree","Recognition","1",2025-10-28 13:19:34.149,"12th Grade (Senior)","No",4,"pre & post"
"1868",470,"Non-
HURM","Yes","No","post","ssi",4,"i1","Neither agree nor disagree","Interest","1",2025-10-28 13:19:34.149,"12th Grade (Senior)","No",3,"pre & post"
"1869",470,"Non-
HURM","Yes","No","post","ssi",5,"i2","Neither agree nor disagree","Interest","2",2025-10-28 13:19:34.149,"12th Grade (Senior)","No",3,"pre & post"
"1870",470,"Non-
HURM","Yes","No","post","ssi",6,"i3","Neither agree nor disagree","Interest","3",2025-10-28 13:19:34.149,"12th Grade (Senior)","No",3,"pre & post"
"1871",470,"Non-
HURM","Yes","No","post","ssi",7,"p3","Somewhat agree","Peformance","3",2025-10-28 13:19:34.149,"12th Grade (Senior)","No",4,"pre & post"
"1872",470,"Non-
HURM","Yes","No","post","ssi",8,"r2","Somewhat agree","Recognition","2",2025-10-28 13:19:34.149,"12th Grade (Senior)","No",4,"pre & post"
"1873",470,"Non-
HURM","Yes","No","post","ssi",9,"c3","Strongly agree","Competence","3",2025-10-28 13:19:34.149,"12th Grade (Senior)","No",5,"pre & post"
"1874",470,"Non-
HURM","Yes","No","post","ssi",10,"p4","Somewhat agree","Peformance","4",2025-10-28 13:19:34.149,"12th Grade (Senior)","No",4,"pre & post"
"1875",470,"Non-
HURM","Yes","No","post","ssi",11,"r3","Somewhat agree","Recognition","3",2025-10-28 13:19:34.149,"12th Grade (Senior)","No",4,"pre & post"
"1876",470,"Non-
HURM","Yes","No","post","ssi",12,"i5","Neither agree nor disagree","Interest","5",2025-10-28 13:19:34.149,"12th Grade (Senior)","No",3,"pre & post"
"1877",470,"Non-
HURM","Yes","No","post","ssi",13,"r4","Somewhat agree","Recognition","4",2025-10-28 13:19:34.149,"12th Grade (Senior)","No",4,"pre & post"
"1878",470,"Non-
HURM","Yes","No","post","ssi",14,"i6","Neither agree nor disagree","Interest","6",2025-10-28 13:19:34.149,"12th Grade (Senior)","No",3,"pre & post"
"1879",470,"Non-
HURM","Yes","No","post","ssi",15,"c5","Neither agree nor disagree","Competence","5",2025-10-28 13:19:34.149,"12th Grade (Senior)","No",3,"pre & post"
"1880",470,"Non-
HURM","Yes","No","post","ssi",16,"c6","Somewhat disagree","Competence","6",2025-10-28 13:19:34.149,"12th Grade (Senior)","No",2,"pre & post"
"1881",481,"Non-
HURM","Yes","No","pre","likely_become_scientist",NA,NA,"Neither likely nor unlikely","likely_become_scientist",NA,2025-10-03 12:32:11.379,"12th Grade (Senior)","No",3,"pre & post"
"1882",481,"Non-
HURM","Yes","No","pre","represented_in_science",NA,NA,"Not at all represented","represented_in_science",NA,2025-10-03 12:32:11.379,"12th Grade (Senior)","No",1,"pre & post"
"1883",481,"Non-
HURM","Yes","No","pre","ssi",1,"p1","Somewhat agree","Peformance","1",2025-10-03 12:32:11.379,"12th Grade (Senior)","No",4,"pre & post"
